RN,CCTVID,CCTVNAME,CENTERNAME,XCOORD,YCOORD
6355,E901530,[국도20호선]창녕선소리,국가교통정보센터(국도),128.41576,35.516995
6356,E901531,[국도20호선]창녕성산리,국가교통정보센터(국도),128.36948,35.523031
6357,E901532,[국도20호선]창녕우포생태본원,국가교통정보센터(국도),128.430184,35.53461
6358,E901533,[국도20호선]청도곰티재터널서측,국가교통정보센터(국도),128.782926,35.683729
6359,E901534,[국도20호선]청도막곡교차로,국가교통정보센터(국도),128.720392,35.651552
6360,E901535,[국도20호선]포항우복지부근,국가교통정보센터(국도),129.33502,35.963802
6361,E901537,[국도21]보령개화교,국가교통정보센터(국도),126.657978,36.296135
6362,E901538,[국도21]보령금암삼거리,국가교통정보센터(국도),126.633773,36.200137
6363,E901539,[국도21]보령남포교차로,국가교통정보센터(국도),126.615582,36.309397
6364,E901540,[국도21]보령대창사거리,국가교통정보센터(국도),126.59804,36.2335
6365,E901541,[국도21]보령두룡1교차로,국가교통정보센터(국도),126.589668,36.267245
6366,E901542,[국도21]보령명천교차로,국가교통정보센터(국도),126.620033,36.335438
6367,E901543,[국도21]보령벽동교,국가교통정보센터(국도),126.604225,36.22599
6368,E901544,[국도21]보령보령휴게소,국가교통정보센터(국도),126.6015803,36.46532788
6369,E901545,[국도21]보령사현교,국가교통정보센터(국도),126.599294,36.292967
6370,E901546,[국도21]보령사현교차로,국가교통정보센터(국도),126.596306,36.281246
6371,E901547,[국도21]보령신구리,국가교통정보센터(국도),126.62172,36.17989
6372,E901548,[국도21]보령야룡삼거리,국가교통정보센터(국도),126.62903,36.197575
6373,E901549,[국도21]보령웅천장례식장,국가교통정보센터(국도),126.58716,36.245914
6374,E901550,[국도21]보령읍내교차로,국가교통정보센터(국도),126.61148,36.302593
6375,E901551,[국도21]보령주교사거리,국가교통정보센터(국도),126.56926,36.39707
6376,E901552,[국도21]보령주산산업단지교차로,국가교통정보센터(국도),126.62864,36.20533
6377,E901553,[국도21]보령주포제2농공단지(사각),국가교통정보센터(국도),126.5728291,36.39108062
6378,E901554,[국도21]보령창암리,국가교통정보센터(국도),126.610667,36.22113
6379,E901555,[국도21]보령통남삼거리,국가교통정보센터(국도),126.5891712,36.42555616
6380,E901556,[국도21]보령판미교차로,국가교통정보센터(국도),126.675395,36.291322
6381,E901557,[국도21]보령흥덕교,국가교통정보센터(국도),126.61753,36.32113
6382,E901558,[국도21]서천관리교차로,국가교통정보센터(국도),126.61785,36.122128
6383,E901559,[국도21]서천다사교차로,국가교통정보센터(국도),126.63286,36.11261
6384,E901560,[국도21]서천당정교차로,국가교통정보센터(국도),126.65932,36.097645
6385,E901561,[국도21]서천부내교차로,국가교통정보센터(국도),126.648447,36.104396
6386,E901562,[국도21]서천선도리,국가교통정보센터(국도),126.59658,36.138367
6387,E901563,[국도21]서천성북교,국가교통정보센터(국도),126.60937,36.157151
6388,E901564,[국도21]서천장포교차로,국가교통정보센터(국도),126.606084,36.128147
6389,E901565,[국도21]서천효실교차로,국가교통정보센터(국도),126.723815,36.025873
6390,E901566,[국도21]세교지하차도세교1,국가교통정보센터(국도),127.0877001,36.7800207
6391,E901567,[국도21]세교지하차도세교2,국가교통정보센터(국도),127.091289,36.7813788
6392,E901568,[국도21]세교지하차도세교3,국가교통정보센터(국도),127.0939251,36.7822116
6393,E901569,[국도21]세교지하차도세교4,국가교통정보센터(국도),127.0969419,36.7834548
6394,E901570,[국도21]아산경찰인재개발원,국가교통정보센터(국도),126.9944,36.74517
6395,E901571,[국도21]아산금산리교차로,국가교통정보센터(국도),126.8675985,36.74708575
6396,E901572,[국도21]아산금산삼거리,국가교통정보센터(국도),126.88243,36.74882
6397,E901573,[국도21]아산순천향대삼거리,국가교통정보센터(국도),126.930613,36.772996
6398,E901574,[국도21]아산와산삼거리,국가교통정보센터(국도),126.915047,36.76128231
6399,E901575,[국도21]아산은수교차로,국가교통정보센터(국도),127.07905,36.77721
6400,E901576,[국도21]아산읍내리,국가교통정보센터(국도),126.942101,36.776011
6401,E901577,[국도21]아산좌부교차로,국가교통정보센터(국도),127.0320787,36.7568056
6402,E901578,[국도21]아산평촌리,국가교통정보센터(국도),127.004646,36.742249
6403,E901579,[국도21]아산행목교차로,국가교통정보센터(국도),126.94548,36.770216
6404,E901580,[국도21]아산향산사거리,국가교통정보센터(국도),126.91179,36.75875
6405,E901581,[국도21]아산황산육교,국가교통정보센터(국도),126.95754,36.75848
6406,E901582,[국도21]예산관작삼거리,국가교통정보센터(국도),126.832048,36.714403
6407,E901583,[국도21]예산예산과선교,국가교통정보센터(국도),126.801116,36.68248057
6408,E901584,[국도21]예산예산수덕사IC,국가교통정보센터(국도),126.783001,36.672735
6409,E901585,[국도21]예산점촌삼거리,국가교통정보센터(국도),126.8541226,36.73430768
6410,E901586,[국도21]예산지석리,국가교통정보센터(국도),126.75986,36.6522
6411,E901587,[국도21]예산창소유수지공원,국가교통정보센터(국도),126.8317307,36.72284282
6412,E901588,[국도21]음성금왕꽃동네IC,국가교통정보센터(국도),127.55587,36.949226
6413,E901589,[국도21]음성내송교차로,국가교통정보센터(국도),127.56517,36.99463
6414,E901590,[국도21]음성덕동교,국가교통정보센터(국도),127.577895,37.00185
6415,E901591,[국도21]음성도신교차로,국가교통정보센터(국도),127.603075,37.023384
6416,E901592,[국도21]음성마산교차로,국가교통정보센터(국도),127.545676,36.936883
6417,E901593,[국도21]음성병암교차로,국가교통정보센터(국도),127.607445,37.030983
6418,E901594,[국도21]음성본성교차로,국가교통정보센터(국도),127.538246,36.9278
6419,E901595,[국도21]음성새터교,국가교통정보센터(국도),127.564752,36.96883
6420,E901596,[국도21]음성생극교차로,국가교통정보센터(국도),127.61159,37.037285
6421,E901597,[국도21]음성신돈교차로,국가교통정보센터(국도),127.53709,36.916534
6422,E901598,[국도21]음성오선교차로,국가교통정보센터(국도),127.563696,36.986398
6423,E901599,[국도21]음성오선산업단지교차로,국가교통정보센터(국도),127.56568,36.976135
6424,E901600,[국도21]음성유촌교차로,국가교통정보센터(국도),127.561775,36.95908
6425,E901601,[국도21]음성정생교차로,국가교통정보센터(국도),127.59746,37.007423
6426,E901602,[국도21]장재지하차도장재1,국가교통정보센터(국도),127.111494,36.784588
6427,E901603,[국도21]장재지하차도장재2,국가교통정보센터(국도),127.108665,36.784556
6428,E901604,[국도21]진천금암리(1/2),국가교통정보센터(국도),127.38448,36.82605
6429,E901605,[국도21]진천금암리(2/2),국가교통정보센터(국도),127.3895411,36.82758155
6430,E901606,[국도21]진천금암리입구교차로,국가교통정보센터(국도),127.38116,36.82402
6431,E901607,[국도21]진천벽암리,국가교통정보센터(국도),127.43565,36.8584
6432,E901608,[국도21]진천보탑사삼거리,국가교통정보센터(국도),127.394675,36.828373
6433,E901609,[국도21]진천산수교차로,국가교통정보센터(국도),127.488523,36.888039
6434,E901610,[국도21]진천성석리(사각),국가교통정보센터(국도),127.4535554,36.86476505
6435,E901611,[국도21]진천성석사거리,국가교통정보센터(국도),127.4425,36.86466
6436,E901612,[국도21]진천성암교,국가교통정보센터(국도),127.4012698,36.82710725
6437,E901613,[국도21]진천성암초등학교,국가교통정보센터(국도),127.40736,36.82525
6438,E901614,[국도21]진천송두산업단지교차로,국가교통정보센터(국도),127.46152,36.8695
6439,E901615,[국도21]진천옥동교차로,국가교통정보센터(국도),127.51524,36.895016
6440,E901616,[국도21]진천용몽교차로,국가교통정보센터(국도),127.525293,36.908431
6441,E901536,[국도21]진천잣고개(취약),국가교통정보센터(국도),127.414192,36.837311
6442,E901617,[국도21]진천진천여자중학교,국가교통정보센터(국도),127.45824,36.8672
6443,E901618,[국도21]진천천안시경계,국가교통정보센터(국도),127.37883,36.81611
6444,E901619,[국도21]진천한천교,국가교통정보센터(국도),127.50172,36.894978
6445,E901620,[국도21]진천행정리(취약),국가교통정보센터(국도),127.417237,36.844841
6446,E901621,[국도21]진천향토민속전시관,국가교통정보센터(국도),127.421906,36.847366
6447,E901622,[국도21]천안구도리,국가교통정보센터(국도),127.326025,36.761293
6448,E901623,[국도21]천안덕성2리,국가교통정보센터(국도),127.3699871,36.79979542
6449,E901624,[국도21]천안덕성리,국가교통정보센터(국도),127.37578,36.80997
6450,E901625,[국도21]천안동산리,국가교통정보센터(국도),127.3655284,36.7886008
6451,E901626,[국도21]천안목천IC앞,국가교통정보센터(국도),127.23262,36.76975
6452,E901627,[국도21]천안장산2생태통로,국가교통정보센터(국도),127.2875,36.75636
6453,E901628,[국도21]천안창들2교차로,국가교통정보센터(국도),127.3018,36.7548
6454,E901629,[국도21]천안화성생태통로,국가교통정보센터(국도),127.275551,36.754124
6455,E901630,[국도21]홍성광천농공단지,국가교통정보센터(국도),126.626102,36.528788
6456,E901631,[국도21]홍성부평사거리,국가교통정보센터(국도),126.729314,36.62387017
6457,E901632,[국도21]홍성신곡사거리,국가교통정보센터(국도),126.70365,36.61157
6458,E901633,[국도21]홍성신진교,국가교통정보센터(국도),126.6230315,36.51910272
6459,E901634,[국도21]홍성은하2교,국가교통정보센터(국도),126.616456,36.49381
6460,E901635,[국도21]홍성청광리,국가교통정보센터(국도),126.6433149,36.55130363
6461,E901636,[국도21]홍성학계교차로,국가교통정보센터(국도),126.661551,36.57300958
6462,E901637,[국도21]홍성화양삼거리,국가교통정보센터(국도),126.71873,36.62202
6463,E900150,[국도21호선]구이교차로,국가교통정보센터(국도),127.1117,35.75203
6464,E900151,[국도21호선]구이대교,국가교통정보센터(국도),127.1263,35.74709
6465,E900152,[국도21호선]군산대야교차로,국가교통정보센터(국도),126.815,35.9362
6466,E900153,[국도21호선]김제공덕IC,국가교통정보센터(국도),126.9037,35.8866
6467,E901638,[국도21호선]김제목과철교육교부근,국가교통정보센터(국도),127.074014,35.886676
6468,E900154,[국도21호선]김제학동IC,국가교통정보센터(국도),126.9757,35.8846
6469,E900155,[국도21호선]도도교차로,국가교통정보센터(국도),127.023884,35.885682
6470,E900156,[국도21호선]마산2교,국가교통정보센터(국도),126.999051,35.885399
6471,E900157,[국도21호선]밤재1,국가교통정보센터(국도),127.034012,35.469932
6472,E900158,[국도21호선]보령관창교차로,국가교통정보센터(국도),126.58279,36.38399
6473,E901639,[국도21호선]보령두룡2교차로,국가교통정보센터(국도),126.587265,36.25372
6474,E900159,[국도21호선]보령봉당삼거리,국가교통정보센터(국도),126.58117,36.41266
6475,E900160,[국도21호선]보령봉황터널시점,국가교통정보센터(국도),126.61283,36.36643
6476,E900161,[국도21호선]보령봉황터널종점,국가교통정보센터(국도),126.59544,36.37853
6477,E901640,[국도21호선]보령상야마을입구,국가교통정보센터(국도),126.62073,36.191307
6478,E901641,[국도21호선]보령신구교,국가교통정보센터(국도),126.61373,36.17434
6479,E901642,[국도21호선]보령연암마을입구삼거리,국가교통정보센터(국도),126.617615,36.20945
6480,E901643,[국도21호선]보령용제저수지,국가교통정보센터(국도),126.6235,36.1953
6481,E901644,[국도21호선]보령웅천교삼거리,국가교통정보센터(국도),126.5956,36.23915
6482,E900162,[국도21호선]보령죽림삼거리,국가교통정보센터(국도),126.61389,36.47736
6483,E900163,[국도21호선]보령진죽사거리,국가교통정보센터(국도),126.5938,36.45435
6484,E900164,[국도21호선]보령청소교차로,국가교통정보센터(국도),126.5854583,36.4393333
6485,E900165,[국도21호선]복2교,국가교통정보센터(국도),126.836448,35.934151
6486,E901645,[국도21호선]서천성북1교차로,국가교통정보센터(국도),126.6026,36.151527
6487,E901646,[국도21호선]서천화산교차로,국가교통정보센터(국도),126.668495,36.09517
6488,E901647,[국도21호선]순창양신리1,국가교통정보센터(국도),127.0247509,35.4777557
6489,E901648,[국도21호선]순창양신리2,국가교통정보센터(국도),127.0320754,35.47043757
6490,E901649,[국도21호선]순창운북리1,국가교통정보센터(국도),127.0368104,35.47060296
6491,E900166,[국도21호선]아산남동교차로,국가교통정보센터(국도),127.04341,36.77326
6492,E900167,[국도21호선]아산시전사거리,국가교통정보센터(국도),126.887502,36.749568
6493,E900168,[국도21호선]아산와산리,국가교통정보센터(국도),126.922575,36.763591
6494,E900169,[국도21호선]아산읍내교차로,국가교통정보센터(국도),126.9386,36.78006
6495,E900170,[국도21호선]아산장존교차로,국가교통정보센터(국도),127.018195,36.745798
6496,E900171,[국도21호선]아산휴대리,국가교통정보센터(국도),127.1127847,36.7846783
6497,E900172,[국도21호선]어두저수지,국가교통정보센터(국도),127.1927,35.7649
6498,E900173,[국도21호선]예산간양교차로,국가교통정보센터(국도),126.8589168,36.738909
6499,E900174,[국도21호선]예산무한교차로,국가교통정보센터(국도),126.826311,36.6832
6500,E900175,[국도21호선]예산석양교차로,국가교통정보센터(국도),126.830224,36.704188
6501,E900176,[국도21호선]예산신원교차로,국가교통정보센터(국도),126.815613,36.684806
6502,E900177,[국도21호선]예산응봉사거리,국가교통정보센터(국도),126.7665806,36.6582515
6503,E900178,[국도21호선]예산창소사거리,국가교통정보센터(국도),126.836318,36.730215
6504,E901650,[국도21호선]옥산2교,국가교통정보센터(국도),126.728067,35.943326
6505,E900179,[국도21호선]옥석검문소,국가교통정보센터(국도),126.793689,35.939101
6506,E901651,[국도21호선]완주고덕터널,국가교통정보센터(국도),127.1717,35.75261
6507,E900180,[국도21호선]용정분기점,국가교통정보센터(국도),127.037458,35.885689
6508,E901652,[국도21호선]익산공덕대교지점,국가교통정보센터(국도),126.868247,35.91111
6509,E900181,[국도21호선]전주반월교차로,국가교통정보센터(국도),127.067052,35.885239
6510,E900182,[국도21호선]전주전미교차로,국가교통정보센터(국도),127.125126,35.899919
6511,E900183,[국도21호선]제흥1육교,국가교통정보센터(국도),126.892338,35.896359
6512,E900184,[국도21호선]중인교차로,국가교통정보센터(국도),127.084653,35.777482
6513,E900185,[국도21호선]진천군청사거리,국가교통정보센터(국도),127.434034,36.855014
6514,E900186,[국도21호선]진천안골삼거리,국가교통정보센터(국도),127.46922,36.87115
6515,E900187,[국도21호선]진천잣고개,국가교통정보센터(국도),127.416844,36.842051
6516,E900188,[국도21호선]천안교천교차로,국가교통정보센터(국도),127.20268,36.78236
6517,E900189,[국도21호선]천안덕성1리,국가교통정보센터(국도),127.377146,36.812661
6518,E900190,[국도21호선]천안동산삼거리,국가교통정보센터(국도),127.359254,36.78185
6519,E900191,[국도21호선]천안목주교,국가교통정보센터(국도),127.23605,36.766937
6520,E900192,[국도21호선]천안신계교차로,국가교통정보센터(국도),127.215782,36.77702
6521,E900193,[국도21호선]천안용두교차로,국가교통정보센터(국도),127.318796,36.754576
6522,E900194,[국도21호선]천안운전교차로,국가교통정보센터(국도),127.251873,36.760816
6523,E900195,[국도21호선]천안장산교차로,국가교통정보센터(국도),127.293808,36.756957
6524,E900196,[국도21호선]천안화성교차로,국가교통정보센터(국도),127.26604,36.756106
6525,E900197,[국도21호선]탑천교,국가교통정보센터(국도),126.852511,35.922729
6526,E900198,[국도21호선]홍성고암교차로,국가교통정보센터(국도),126.6842324,36.5895591
6527,E900199,[국도21호선]홍성군경계교차로,국가교통정보센터(국도),126.7495627,36.64544942
6528,E900200,[국도21호선]홍성내기사거리,국가교통정보센터(국도),126.710484,36.619028
6529,E900201,[국도21호선]홍성단아래사거리,국가교통정보센터(국도),126.617068,36.506767
6530,E900202,[국도21호선]홍성대교교차로,국가교통정보센터(국도),126.7362222,36.6275324
6531,E900203,[국도21호선]홍성마온교차로,국가교통정보센터(국도),126.653838546395,36.5733854332201
6532,E900204,[국도21호선]홍성영암교차로,국가교통정보센터(국도),126.67394,36.578705
6533,E900205,[국도21호선]홍성장성교차로,국가교통정보센터(국도),126.689899,36.605421
6534,E900206,[국도21호선]홍성지정삼거리,국가교통정보센터(국도),126.63449,36.54232
6535,E900207,[국도21호선]홍성천수만교,국가교통정보센터(국도),126.614,36.48913
6536,E900208,[국도22호선]광주너릿재T,국가교통정보센터(국도),126.9516,35.0811
6537,E900209,[국도22호선]교리교차로,국가교통정보센터(국도),126.9766397,35.06806908
6538,E900210,[국도22호선]녹사교차로,국가교통정보센터(국도),126.509039,35.262274
6539,E901653,[국도22호선]동암교차로,국가교통정보센터(국도),127.0566183,35.02704544
6540,E901654,[국도22호선]밀재터널인근,국가교통정보센터(국도),126.5738919,35.20410542
6541,E901655,[국도22호선]백야육교,국가교통정보센터(국도),126.6492864,35.17719675
6542,E901656,[국도22호선]복용삼거리인근,국가교통정보센터(국도),126.465864,35.34227239
6543,E901657,[국도22호선]봉곡교차로,국가교통정보센터(국도),127.359505,35.020834
6544,E901658,[국도22호선]서성교차로,국가교통정보센터(국도),127.392886,35.014124
6545,E901659,[국도22호선]수릿재터널,국가교통정보센터(국도),127.410106,35.027107
6546,E901660,[국도22호선]순천문길삼거리,국가교통정보센터(국도),127.268402,35.063361
6547,E901661,[국도22호선]순천행정리1,국가교통정보센터(국도),127.31117,35.030327
6548,E901662,[국도22호선]영광신평교차로,국가교통정보센터(국도),126.4880656,35.28313384
6549,E901663,[국도22호선]영광용정육교,국가교통정보센터(국도),126.5410952,35.22821818
6550,E901664,[국도22호선]영광학정리,국가교통정보센터(국도),126.5277145,35.24280875
6551,E900211,[국도22호선]와탄교,국가교통정보센터(국도),126.475035,35.322078
6552,E900212,[국도22호선]용산교차로,국가교통정보센터(국도),126.614608,35.172114
6553,E901665,[국도22호선]운농터널앞,국가교통정보센터(국도),127.0156884,35.02945594
6554,E901666,[국도22호선]장동교차로,국가교통정보센터(국도),126.4877733,35.29880533
6555,E901667,[국도22호선]지안일삼거리,국가교통정보센터(국도),126.4717677,35.33386836
6556,E901668,[국도22호선]학정교,국가교통정보센터(국도),126.5172826,35.24777313
6557,E901669,[국도22호선]해보교차로,국가교통정보센터(국도),126.6018284,35.17142612
6558,E901670,[국도23]공주계룡이동검문소,국가교통정보센터(국도),127.1458434,36.40888514
6559,E901671,[국도23]공주광정교,국가교통정보센터(국도),127.1248995,36.60767538
6560,E901672,[국도23]공주다래울교차로,국가교통정보센터(국도),127.157279,36.46883065
6561,E901673,[국도23]공주버드래고개,국가교통정보센터(국도),127.1629589,36.49200876
6562,E901674,[국도23]공주북계교,국가교통정보센터(국도),127.11848,36.54665
6563,E901675,[국도23]공주상성교차로,국가교통정보센터(국도),127.1297627,36.33852078
6564,E901676,[국도23]공주오인교차로,국가교통정보센터(국도),127.123926,36.533227
6565,E901677,[국도23]공주운궁교차로,국가교통정보센터(국도),127.1181129,36.58674379
6566,E901678,[국도23]공주인풍휴게소,국가교통정보센터(국도),127.122627,36.638729
6567,E901679,[국도23]공주장기교,국가교통정보센터(국도),127.1655393,36.47706668
6568,E901680,[국도23]공주정안IC교차로,국가교통정보센터(국도),127.12385,36.61827
6569,E901681,[국도23]논산부창교,국가교통정보센터(국도),127.0741291,36.20068314
6570,E901682,[국도23]논산산양사거리,국가교통정보센터(국도),127.0208,36.1565
6571,E901683,[국도23]논산삼거삼거리(1/2),국가교통정보센터(국도),127.03055,36.16432
6572,E901684,[국도23]논산삼거삼거리(2/2),국가교통정보센터(국도),127.03,36.1644
6573,E901685,[국도23]논산신충교차로(사각CT-97),국가교통정보센터(국도),127.1400715,36.30088307
6574,E901686,[국도23]논산월오교차로,국가교통정보센터(국도),127.1287109,36.31977871
6575,E901687,[국도23]논산채운삼거리,국가교통정보센터(국도),127.0563909,36.1739724
6576,E901688,[국도23]논산천동교차로,국가교통정보센터(국도),127.0961724,36.22926104
6577,E901689,[국도23]논산하도교차로,국가교통정보센터(국도),127.1231837,36.25905327
6578,E901690,[국도23]논산호남휴게소,국가교통정보센터(국도),127.11398,36.250572
6579,E901691,[국도23]세종천안시경계,국가교통정보센터(국도),127.16593,36.67865
6580,E901692,[국도23]천안대평교(1/2),국가교통정보센터(국도),127.1516898,36.6754259
6581,E901693,[국도23]천안대평교(2/2),국가교통정보센터(국도),127.1545,36.6765
6582,E901694,[국도23]천안대평리,국가교통정보센터(국도),127.1596999,36.67759751
6583,E901695,[국도23]천안원덕교,국가교통정보센터(국도),127.134074,36.6646785
6584,E901696,[국도23]천안차령교,국가교통정보센터(국도),127.129745,36.660391
6585,E901697,[국도23호선]감교,국가교통정보센터(국도),126.674792,35.675448
6586,E901698,[국도23호선]고령2교차로,국가교통정보센터(국도),126.56241,35.312496
6587,E901699,[국도23호선]고잔교,국가교통정보센터(국도),126.692295,35.696168
6588,E901700,[국도23호선]공산초등학교인근,국가교통정보센터(국도),126.613365,34.939807
6589,E900213,[국도23호선]공주계룡관광(휴),국가교통정보센터(국도),127.14514,36.389477
6590,E900214,[국도23호선]공주내촌교차로,국가교통정보센터(국도),127.118091,36.597574
6591,E900215,[국도23호선]공주목천교차로,국가교통정보센터(국도),127.12779,36.50157
6592,E900216,[국도23호선]공주목천사거리,국가교통정보센터(국도),127.122959,36.511911
6593,E900217,[국도23호선]공주봉명리,국가교통정보센터(국도),127.146094,36.367807
6594,E900218,[국도23호선]공주송선교차로,국가교통정보센터(국도),127.1651,36.4899
6595,E900219,[국도23호선]공주오인교차로,국가교통정보센터(국도),127.124946,36.519815
6596,E900220,[국도23호선]공주월송교차로,국가교통정보센터(국도),127.15447,36.45775
6597,E900221,[국도23호선]공주유평교차로,국가교통정보센터(국도),127.138756,36.348406
6598,E900222,[국도23호선]공주장원리,국가교통정보센터(국도),127.11924,36.57175
6599,E900223,[국도23호선]공주차령터널남단,국가교통정보센터(국도),127.12492,36.64769
6600,E900224,[국도23호선]공주차령터널북단,국가교통정보센터(국도),127.12711,36.65716
6601,E900225,[국도23호선]공주청룡교차로,국가교통정보센터(국도),127.1508,36.50014
6602,E900226,[국도23호선]공주하정안교,국가교통정보센터(국도),127.120159,36.538953
6603,E900227,[국도23호선]공주화은리,국가교통정보센터(국도),127.147272,36.420091
6604,E901701,[국도23호선]금산교차로,국가교통정보센터(국도),126.490585,35.10803
6605,E901702,[국도23호선]김제공덕교차로진입,국가교통정보센터(국도),126.904512,35.88257
6606,E901703,[국도23호선]김제동진대교,국가교통정보센터(국도),126.781002,35.75804
6607,E901704,[국도23호선]김제백산교차로,국가교통정보센터(국도),126.913916,35.853148
6608,E901705,[국도23호선]김제산업도로교차로,국가교통정보센터(국도),126.909277,35.840997
6609,E901706,[국도23호선]김제신흥교차로,국가교통정보센터(국도),126.83937,35.786324
6610,E901707,[국도23호선]김제오봉교차로,국가교통정보센터(국도),126.826496,35.775556
6611,E901708,[국도23호선]김제존걸교차로,국가교통정보센터(국도),126.915488,35.861158
6612,E901709,[국도23호선]남고창교차로,국가교통정보센터(국도),126.67553,35.404305
6613,E901710,[국도23호선]남송삼거리인근,국가교통정보센터(국도),126.7690686,34.8525635
6614,E901711,[국도23호선]내기제,국가교통정보센터(국도),126.50222,35.23842
6615,E901712,[국도23호선]녹산사거리,국가교통정보센터(국도),126.499,35.223167
6616,E900228,[국도23호선]논산광석교차로,국가교통정보센터(국도),127.090027,36.219748
6617,E900229,[국도23호선]논산노성교차로,국가교통정보센터(국도),127.141334,36.280938
6618,E900230,[국도23호선]논산화산사거리,국가교통정보센터(국도),127.06799,36.18071
6619,E901713,[국도23호선]늑룡교인근,국가교통정보센터(국도),126.8698405,34.78584842
6620,E901714,[국도23호선]늑룡삼거리,국가교통정보센터(국도),126.8880234,34.76799552
6621,E901715,[국도23호선]대식제인근,국가교통정보센터(국도),126.630287,34.941345
6622,E901716,[국도23호선]마정삼거리,국가교통정보센터(국도),126.8467661,34.7984129
6623,E900231,[국도23호선]목천대교,국가교통정보센터(국도),126.910392,35.912753
6624,E901717,[국도23호선]백곡육교,국가교통정보센터(국도),126.508415,35.075806
6625,E901718,[국도23호선]백산교차로,국가교통정보센터(국도),126.889211,35.835958
6626,E901719,[국도23호선]보덕사,국가교통정보센터(국도),126.669218,35.640942
6627,E901720,[국도23호선]복죽2교,국가교통정보센터(국도),126.840983,35.805074
6628,E901721,[국도23호선]부덕교차로인근,국가교통정보센터(국도),126.7345395,34.95864396
6629,E901722,[국도23호선]부안남포1교,국가교통정보센터(국도),126.668593,35.619967
6630,E901723,[국도23호선]부안대포교,국가교통정보센터(국도),126.682359,35.58787
6631,E901724,[국도23호선]부안서림교차로,국가교통정보센터(국도),126.731979,35.73983
6632,E901725,[국도23호선]부안송정교차로,국가교통정보센터(국도),126.7212837,35.72922751
6633,E901726,[국도23호선]부안신기교차로,국가교통정보센터(국도),126.72195,35.722713
6634,E901727,[국도23호선]부안신덕삼거리,국가교통정보센터(국도),126.698494,35.569122
6635,E901728,[국도23호선]부안장등교차로,국가교통정보센터(국도),126.76048,35.75578
6636,E901729,[국도23호선]사천삼거리,국가교통정보센터(국도),126.69989,35.511333
6637,E901730,[국도23호선]삼천삼거리,국가교통정보센터(국도),126.9051542,34.72963915
6638,E901731,[국도23호선]세곡삼거리,국가교통정보센터(국도),126.69612,35.45253
6639,E901732,[국도23호선]세지교차로,국가교통정보센터(국도),126.752336,34.92473935
6640,E901733,[국도23호선]신곡교차로,국가교통정보센터(국도),126.861693,35.813584
6641,E901734,[국도23호선]연화제,국가교통정보센터(국도),126.49023,35.181732
6642,E901735,[국도23호선]영광깃봉재삼거리,국가교통정보센터(국도),126.533812,35.292574
6643,E901736,[국도23호선]영암남송리,국가교통정보센터(국도),126.780464,34.836777
6644,E901737,[국도23호선]영암남송삼거리인근2,국가교통정보센터(국도),126.7763003,34.8416903
6645,E901738,[국도23호선]오성교차로,국가교통정보센터(국도),126.57554,35.31945
6646,E901739,[국도23호선]와촌교차로,국가교통정보센터(국도),126.690285,35.418983
6647,E901740,[국도23호선]외원IC교,국가교통정보센터(국도),126.624084,35.342724
6648,E901741,[국도23호선]용흥삼거리인근,국가교통정보센터(국도),126.7480362,34.8696027
6649,E901742,[국도23호선]이동교차로,국가교통정보센터(국도),126.586181,34.939086
6650,E901743,[국도23호선]익산남당사거리,국가교통정보센터(국도),126.96733,36.07775
6651,E901744,[국도23호선]익산다송교차로,국가교통정보센터(국도),126.95344,36.03869
6652,E901745,[국도23호선]익산동련교차로,국가교통정보센터(국도),126.91919,36.00156
6653,E901746,[국도23호선]익산목천교차로,국가교통정보센터(국도),126.91393,35.923605
6654,E901747,[국도23호선]익산용안입구교차로,국가교통정보센터(국도),126.95764,36.11341
6655,E901748,[국도23호선]익산죽촌교차로,국가교통정보센터(국도),126.9272,36.0241
6656,E901749,[국도23호선]익산화산교차로,국가교통정보센터(국도),126.9942,36.13291
6657,E901750,[국도23호선]잣두삼거리,국가교통정보센터(국도),126.9021101,34.6889006
6658,E901751,[국도23호선]장두교차로,국가교통정보센터(국도),126.66069,35.38833
6659,E901752,[국도23호선]장산2교,국가교통정보센터(국도),126.495804,35.146805
6660,E901753,[국도23호선]제내마을입구,국가교통정보센터(국도),126.716163,35.71493
6661,E901754,[국도23호선]지천터널인근,국가교통정보센터(국도),126.8998749,34.7566997
6662,E901755,[국도23호선]학교면입구,국가교통정보센터(국도),126.53333,35.01239
6663,E901756,[국도23호선]학송입구,국가교통정보센터(국도),126.8048207,34.80432844
6664,E901757,[국도23호선]함평나들목교,국가교통정보센터(국도),126.529526,35.059612
6665,E901758,[국도23호선]홍교교차로,국가교통정보센터(국도),126.60351,35.325607
6666,E901759,[국도23호선]화동교차로,국가교통정보센터(국도),126.7490343,34.89866225
6667,E901760,[국도23호선]화정교차로,국가교통정보센터(국도),126.664634,34.958851
6668,E901761,[국도24]밀양가인교차로,국가교통정보센터(국도),128.89146,35.59669
6669,E901762,[국도24]밀양괴곡교차로,국가교통정보센터(국도),128.85716,35.54596
6670,E901763,[국도24]밀양금곡교차로,국가교통정보센터(국도),128.8388,35.51201
6671,E901764,[국도24]밀양금천육교,국가교통정보센터(국도),128.80471,35.50263
6672,E901765,[국도24]밀양긴늪사거리,국가교통정보센터(국도),128.77567,35.51415
6673,E901766,[국도24]밀양밀양IC교차로(밀양IC),국가교통정보센터(국도),128.78178,35.51027
